,DIABLO,TRIM48,SCARNA16 /// MIR6516 /// SNHG20,RBP1,RPL7,F2RL1,HIST1H2BB,CENPJ,RPSAP15,HS3ST1,RASGEF1C,CYP26B1,GSDMD,IFNL2,MTFMT,UBXN7-AS1,GAS1,LOC100506127,TAF1A,OARD1,CACNA1C,IL16,MOCS3,NIFK
TARGET-20-PARCZL,-0.9176621476468492,-1.3823434457331256,-0.2518488491710021,-0.849458034673458,-0.3109720356987261,-0.4873236247931365,1.5445369094491137,-0.597885984771596,1.0988664175167941,-0.7875165516083862,0.3694163284325106,-0.3199347656843836,2.5412255504071166,0.34229453143490685,0.8295629848216141,-0.5704900259390809,2.13040768688182,0.6356396584377102,-0.6489034356038893,-0.5464771979339038,0.6198158384380972,1.119929768994224,-1.3051959380216214,1.5388563722800166
TARGET-20-PAREFM,-0.2896784483766026,-0.3407810141670658,0.28783942548589003,-0.3135322594404516,0.5698158110780024,0.1009804881476958,0.4206814127472707,-0.7585785917614818,0.7788725895149299,-0.045592830177682966,1.1893570155903992,1.5965568844274345,-0.7517319518057637,-0.4517677420296866,-0.19754126755710452,-1.230254620542425,0.3509976442261168,0.11831659245688746,-0.4091000485890384,-0.8845810498968458,-0.5451436961456864,0.6150746533329613,1.1007017221173616,-0.5643480107134268
TARGET-20-PARENB,0.832407480212532,-0.2915240217464977,1.0016839907512838,-0.28171441853035345,0.10502688901797552,0.04512442787729775,-0.5633756428083134,0.9229206762620084,-1.6877091044849395,-0.23781736710981302,0.02809062446724445,-0.8301760179682155,0.028944665840712158,-0.88608651849446,1.0678213387909057,0.22514975783541552,-1.9592033047829975,0.8175230454069087,1.318498884291169,0.7685298893912474,0.021086979966069803,-0.3792783711603388,0.15323831184314904,0.5597419601539362
TARGET-20-PARGTL,1.3408675925791709,-0.4071013917171041,1.0957843893228811,-1.7376390883335369,0.6639719463019491,-0.51986310090083,0.2419652107878488,-0.23760119700439095,-0.4459841683869513,-1.0353409182636204,0.3977224757593871,-1.6818804618403946,-0.20369082895354776,-0.7127229035481025,0.21149624297531408,0.943215752211416,-1.117879906153701,0.21729978649844675,0.7066172895206208,0.4346363872829375,-0.8147983673103635,-1.297916187153796,-0.504193321100485,0.387754567703465
TARGET-20-PARGVC,1.3529096880385818,-0.15238783907447895,0.18780814424892905,-0.24629744760154584,0.6293053692422208,0.31395464864415706,-0.848728280397432,0.7217827280397868,-0.31771737988166626,-0.1113779187947842,0.8479866647050647,0.4742693998115167,0.08122752356559901,-1.2381788764062296,0.7529545220016419,-1.5929919840781082,-0.20793212874128686,-0.8933769147994661,0.20336557781086728,0.35647698361784297,0.5152198366933666,-0.5586547257574193,-0.9778812412470509,0.10679017883542406
TARGET-20-PARHJV,0.9032126857262682,0.7324852900715738,-0.8332076377220665,-0.1394339169395954,1.3590154172278024,3.1192193200046714,-1.2944119092774096,1.131760578796671,-0.5241215822531065,1.816353774519314,0.03228743495419446,-1.4674707699719352,-2.7498759524760628,-2.0345271609398146,1.1705487846931073,0.6441547513842413,-0.0920746524275356,-0.14848746496682486,0.06037794832577637,-0.6297910905119425,0.7149833551770669,-2.159669655402286,0.18496053748868171,2.0161859461620786
TARGET-20-PARHVI,0.661068146019637,-0.3325844031834235,-0.1733583573915035,-0.9447966915520892,-0.4898686926242242,1.6779558450184902,0.3791403557700803,0.14842397908448707,-0.2438300077832342,-0.33903496484693674,0.15345917603486595,-0.3793885791593384,-0.4008794750935948,-0.5095944914177408,-0.4014952462341557,0.19287576867555326,0.5550905665651835,-0.4817248234741555,1.5438349735158947,-0.8768493165274273,-1.32285328487595,0.4822400377999464,1.391521629277642,1.346106537858044
TARGET-20-PARIZR,-0.06386021116782323,0.018761522344972536,-0.08545341617665697,0.3706087530524712,0.02157031461493716,-1.1754348633224547,0.104070596393541,-0.07042980820194818,-0.14156502760840736,-0.8105032331522001,-0.3598018171351379,-1.3653340575484358,0.9451055417031984,0.23461874475670905,-0.370270063852676,-0.01447190061556676,0.21219837768319788,-0.0465139641854939,-0.12440965920344545,-0.4845722964348778,-1.000880552232513,1.7671785779087257,-0.21284799405373453,0.10382042656338372
TARGET-20-PARJVI,-0.25294426775643336,-0.5022645607473161,-0.3520344656446082,0.34216031045776235,0.3969109082122036,0.08345825859514669,0.3114991622748464,-0.5122504683238692,0.8466884733737622,-0.15666549138331146,-0.7035384547843968,-0.6114538052215415,1.5669099476463295,-0.37639935668366,0.4602609888360941,0.3681431411648609,-0.21031531846471874,0.017656402068025153,0.11093840081029424,0.7553884943904225,-0.4671079372682428,1.9536328288505649,-0.132633891386221,-0.8930350273965546
TARGET-20-PARJYP,0.7348259807085182,-0.5492533086189527,-0.9278371856764486,0.07153636394444209,0.8642677248692489,1.2905690804704524,-1.2681900163973219,0.2623940848701217,0.34674101350514913,3.147219136785817,-1.3265415774961404,-0.0685184843994013,-1.4861136913081578,-0.7886044750524754,1.1706106780179486,1.3609375338881682,-1.1993390536883004,-1.0758058307009206,0.6903645236064561,1.9148678098126184,-0.034721627025459674,-1.3244517690219741,1.3612443083198993,0.3249249392001594
TARGET-20-PARLFE,0.4477551617879412,-0.3155725690664293,-1.1349330253631964,-1.0362681980914668,1.1976660400485823,0.04492200500882045,-0.9568922049327638,1.0338395715259625,-0.6497485932629147,0.22051928312014565,-0.7237635095778909,0.23479548403545286,-1.0548464638820791,-0.5230306381089536,1.3131045851294676,2.123528559070609,-0.7976998024672953,0.0015936057293765163,-0.0457322554197822,2.4992643696356547,-1.8218809295636864,0.40307729307313617,1.7386052492805837,0.7290694875259734
TARGET-20-PARLSW,0.7368522948483232,-0.8625288114340158,-0.7490508379685996,0.8932100894928008,-0.08028950440006455,0.1069646141970492,-0.5570553807422389,-0.3054671085637332,-0.6116302062282085,0.2162521422368733,1.069613975952099,-0.24175650258433246,-0.6458890218747723,0.7072398699488641,-0.7034108848007748,0.19096305663982388,1.1784526014528007,-1.035780170893546,-0.2552160575619037,-0.3082989825209145,0.07585243542504763,0.8249042446015878,0.9496653972529542,-0.767195002860343
TARGET-20-PARMIX,-1.1779856199220098,-1.482558613985961,-0.9368768209656608,-0.6757042897275854,1.0923823615708996,2.312538886264897,0.4757152883909136,-0.12091591709814227,-0.16117857439981104,-1.2137226469732338,-0.9079767018029612,1.0908493079386536,-1.2091074336921763,-1.4122422906594192,-0.5687000632878078,0.6155609170273045,0.3903059180981192,-0.6929859536841025,0.0412217108827966,0.931559739216998,-1.0321750982090716,0.1094098890123354,0.14130690192126213,0.11680986476196495
TARGET-20-PARMMN,-0.5487571848230272,-0.2915240217464977,1.4517255408083345,0.2815877180151941,1.8858617920490583,-0.12006528422928962,0.8449912657085299,0.3846575690340693,-0.6605452832194197,-0.3936950075897939,1.5893041256127487,-1.2963705826497125,0.3757332782944465,-0.10972916749276478,1.750102405158089,-0.14550478083550472,0.3284291246765237,1.0531107250404184,0.5770290142748256,0.15187949795453154,1.3581665174209223,-0.5440288144914949,0.4617035701906622,1.0330430005191409
TARGET-20-PARMZF,-1.008325231730673,-0.4679058109322365,-0.1077658818173449,-0.7248668742384944,0.43628529203313343,2.208012777555038,-0.021493419153819245,1.0311109559493037,-1.0549808365937687,-0.18049036131491064,-0.06089068724011426,0.7894520154496781,-0.43093548340498106,-0.629680052470463,0.24663617815288505,-0.7557567664126521,-1.0577259004839838,0.790872946827439,-0.4319273419879886,0.2606341105632913,0.19059910400576152,0.07613594088236128,-1.4010631748068407,0.1414975445191211
TARGET-20-PARPWL,0.31726053118453434,-0.6592116182297022,-1.6396092491926066,-1.3826653180838249,-0.019515998937333145,-0.7607336629592897,0.36985366597422203,0.09756150941909868,-0.1504082822182598,0.8081147426058652,-1.8512321822050724,-1.2864554705450846,-0.3929176185872666,-1.7694898367981993,1.0630091327846412,-0.0006713201045976339,-0.2304432220324861,-0.2526632862524494,1.1469771380573897,0.4709474651201616,-0.26598029754966857,2.262422380452379,1.4286513012547453,0.06485211196762156
TARGET-20-PARTST,-0.2788521414010771,0.02816958212179465,-1.3179525681333129,-0.4738849883592081,1.7784382014071929,0.1621628001448969,-0.06335547017639559,0.6891603142242747,-0.7878617518263334,-0.7652664598598979,-1.5785734413135302,-0.011165642634344622,0.8234052475637703,-0.7906105663987337,1.1321594499614682,-0.6395413515834389,-0.987694578370169,0.5421117537187123,-1.1842435136924294,1.437286549938018,-1.3448798306979122,-0.4555420513326564,-0.1829866305061143,0.6808562049876797
TARGET-20-PARTXH,0.63956026879286,-0.2538917826392081,-0.08979685069366855,-0.9936529671252368,-0.02251187596718658,-0.23377633059629774,0.4190985800407048,2.3167862264288237,-1.3144973621742309,-0.9055487163974482,-0.7664459651685748,-1.7554144716869764,0.6068925121948234,-1.5741758502608159,1.3008961268048953,0.6514424263558225,-1.232387865395146,1.5527546126610916,2.8918300339306637,1.2049773070496703,-1.3278684364747564,0.4679797743156723,0.5124284817301349,1.2654067478568838
TARGET-20-PARTYK,-0.6020492466998845,1.337410645968127,1.8943810473973683,-0.7046887729633774,-0.8326826213259532,-1.4401027638562542,0.2916639440219496,1.1235478491546107,-0.9051206681754738,0.1589505360900847,0.3998208810028621,-0.9464297859161488,-0.137624007152083,0.2189432402836272,-0.5711139029565453,-0.0119296884161772,-0.3160370601715903,1.7103922693078029,0.24838607312546376,-1.4452720641747112,-0.5429370294422091,-0.6031070489263508,-0.9305934514648928,-0.9545992831926348
TARGET-20-PARUCB,-1.1047488374405077,1.6529028423196466,0.004193308423182691,0.8443538139196551,-0.4688975534152578,-1.0176841916324,1.7659785257256035,0.662936033485063,1.4009361563243643,0.1606777121618851,-0.3897152535846749,1.5323850993933992,1.1601088417761525,-0.4674665731463307,0.3914665582770939,0.3335206321636569,2.2985804845942472,0.42245907457723375,0.8713976420897978,0.0700711244154218,-0.015102353970922966,-0.5850858368308378,-0.6167645317763466,0.8854850484978184
TARGET-20-PARURW,-0.3526389234348116,-0.7105822021617757,2.5971355235152616,-0.6451499731857597,1.1809747251679747,-1.057219908131832,1.2115111217398897,0.1229255369715798,0.4405059101445344,-0.6844701792070025,-0.04079957320684089,0.3244738028107591,1.0574174800455822,0.1070453311208622,0.8370984971208122,-1.87067419088566,-0.4703701296106016,1.5273774149235548,0.026387307497076604,1.8705698258875068,0.3441028641420601,-0.33733334706556584,-0.3972703742041572,1.0751360109837445
TARGET-20-PARUUB,0.4425156923693019,0.8598936174053607,1.9468329799657456,0.4552648857266272,0.7782432558691921,-0.4516086399362096,1.3972117113765312,-0.215610974918614,0.9986868615633979,-0.8349376946385518,0.7249843999013595,-0.2912952039546624,0.9711142729572014,0.5058842827291479,0.32561206064796816,-0.3923656911685579,0.7984917627762552,1.9531930537122528,0.34593604184641696,-0.4194522186832225,-0.3808072085559603,1.1817764794901295,-0.688725163727255,-0.1829285232519416
TARGET-20-PARXBT,0.4146393992745675,0.8892776945165319,-0.1392061743110448,-1.118627013732403,0.3138823162420004,-0.2448083769282986,-0.4194042790720186,0.4824441617443517,-0.5626623336870873,0.6145948236198844,-0.7408186330461324,-0.14831855022288665,-0.98202865125129,-1.117650109125844,0.8108247807264857,-1.0151834684741157,-1.4358778120210578,0.7116298182234416,0.6307098643219182,0.2477478882809285,-0.573469272375751,-0.10357994379767926,0.4226254661345717,0.20727110136166765
TARGET-20-PARXCG,-0.8336569528795279,-0.20115509687652772,0.9498053033475856,-0.5142794795266611,0.517173971839161,-0.8029135281782039,1.598264671390836,0.3576133594762572,3.407431030637337,0.4906191411719794,-0.25903371852825746,0.2767043407750855,-0.03989221853691216,-2.164876445159437,0.6420416838894282,0.13718921573655615,1.3273588894734,1.9325437733875996,-0.943922841520148,1.022120536999372,-1.4939301362144692,-1.1506907196430614,0.8999256480006076,0.8734769197456462
TARGET-20-PARXNG,0.7474180757201616,-1.7670944273458005,0.80252539180628,0.14884108211229696,0.8805310573170213,-1.275925166092052,0.5833036373965846,1.9245645391042816,-1.3218359436116616,-0.3961079741606926,-1.5111565920018806,-0.40865474648675215,-1.102650777322154,0.3968555507244016,1.160847006024531,-1.9533324046829348,-0.07757452218256865,0.9701903273375078,1.674691431728299,0.6100676312259744,-0.6463293948032216,0.21429856694796287,0.1806915009111259,0.4790163462199765
TARGET-20-PARYEB,0.6685655083369151,0.3515748588883416,-0.8155693249626289,-1.6573095694052762,0.890802635705087,-1.1949054129840952,-2.5405882747921824,1.2473571007634656,-1.231925122115674,-1.9902152894880605,0.10024004730673083,-0.8139579907338832,-0.3237821645906545,0.03746195337799763,1.8515610379010852,-0.0849759189452888,-0.3717979570740207,0.5273622677725324,0.8379743462724761,1.2991105228905218,-0.146459204646889,-1.076359749173742,-0.14498125871822853,0.8999980987316282
TARGET-20-PARYFN,0.009463413348238676,1.9446042464136148,-2.0412997743978503,-0.07683202778434975,-1.5097508300726934,-0.2208592213016035,0.8467622673382527,-1.0910798898885272,-0.6802380233356871,1.176206443084255,0.08001499251323678,0.9068852762873789,-0.3275474592301071,-0.5847995902588395,-0.9763604473425522,0.1393682547646031,1.4430440870119623,-1.5188157332433156,0.2442477918660045,-1.1861952031196354,-0.17887714458157886,2.6896295779107984,-1.4329386479192605,-1.5484980897355771
TARGET-20-PARZUU,0.04576338379559625,0.08134445149051935,-1.5278484899706208,-0.8507981362761701,-0.9910361214753198,1.5214070591100175,1.5682572625272166,0.3541320223612112,-0.7680370228352901,-0.1836399176811351,-0.5618737773897858,-1.6302039296073558,1.379574098932864,0.21672720914531834,0.6570198685005634,0.2624113252150341,-1.7433092863435693,0.8050566990660959,1.1563049575091533,0.5700565489710376,-0.05072999092885275,2.0300270975163253,1.3360460462646828,1.353363062974949
TARGET-20-PARZWH,0.7392838718160941,-0.5888960372127955,-0.4382417192563605,0.507567136849602,-0.05760643545975001,-0.06541110974047487,-2.261522692988581,0.1543247782872117,1.0040192121042613,-0.9827636466661674,-0.3336387219718088,-0.13829286065984028,-0.6016675438625433,0.9313622612842479,1.3908271277965518,-0.060885431912983436,0.3350331443920534,0.4663438464609359,0.4782108625872646,0.223455445483291,-0.7741555787536273,1.0947784251565718,0.7037907828809946,0.14441564892556727
TARGET-20-PASAFM,1.36761493922459,0.5263585666873324,0.8003867463842009,-1.0451894459038051,0.14910907960009925,-0.8143630716764397,-0.4210756618600704,1.2225844972768602,-0.4269249748696005,-0.5042596758331294,0.3151703205426741,-0.3909254939874007,-0.007878920501052683,0.6342041489589496,0.3402188853100673,0.7270792921738362,-0.8679321164854958,-0.09811696022185504,-0.7328204374338017,0.9506976931016936,-0.304376298190135,0.02719137353889215,0.8949779440696971,0.713136120988142
TARGET-20-PASBBE,-1.4907037863835435,0.20705159541260834,-0.18347833933723348,1.16310655227893,-0.6002881602959435,-0.9861062241499732,1.4174454049961172,0.8960512056327514,0.9306069999550114,0.43166655789773406,-0.7146108909627349,0.8341990269553199,1.0087838065527654,0.25810867482277144,0.0762438548700034,-0.9179741162784288,0.8239890215040385,-0.9975325313098208,-1.814196715737146,-0.13896636654913613,1.3141535469897871,0.21124279620133207,-2.437169298427333,-0.02992172140974043
TARGET-20-PASBHI,0.8450285225690234,-0.8033224736056291,1.2911507510246003,-0.4768715005023933,1.6633109269742794,-0.6257808668314685,-0.1222302056045003,-1.0603661628310708,0.1482825413950976,0.6422042411205744,0.19886509375006012,-1.2863448930866694,-0.6217712315410211,-0.3533059795581363,0.060321797055067225,0.9846174937443234,-0.1623643927041324,0.6459642986000367,-0.2804128507142544,0.32491211834402023,0.09691607214003964,-1.3423162749253508,0.5094292098782116,0.5172615906973279
TARGET-20-PASCCS,-2.9228157783627564,-0.8635598316835306,-0.20120484366046693,1.5421255741430142,-0.5356628129376884,-0.10604750058725236,0.11983251089807673,1.3512998803412792,-0.5678890931281355,0.22526901731759494,0.23016258472189624,0.2939175651351594,-2.4513395078908866,-0.8929212250578706,-0.5591220712689109,-0.8448068280255371,-0.025230487654698198,-1.6775646525298078,-0.061784781918168274,-0.4294294719751108,1.7121960990839362,-0.7227522266213458,-2.2611536364604063,-0.9822308912890364
TARGET-20-PASCIG,-0.7481754435246344,-0.569667509559345,-0.6434634882124185,0.14248517165372246,-0.7346746442064827,-1.1410609299691885,-1.4764819455731193,0.5660231354175532,0.38818552018415625,-0.4966905806949478,-1.4676258449297883,-1.12460693057699,-0.7096004611264477,-1.332698436115948,-1.7857085096050342,-1.0598053454595808,-0.007830331360735306,-0.17008636972910862,0.20203064837233234,-1.3686436968203932,-0.3022097526994538,0.3654939246594485,-0.6786984008938142,-0.5525981212892577
TARGET-20-PASDFK,-2.375247803097889,0.2733204219501706,1.5259387417436667,2.0437830369638217,-2.138457023908951,0.02807030120810217,-0.4937642100000135,-1.6635246198329268,-0.7557356597063632,0.284627994961674,-0.8487748857849186,-1.6348850420136294,-0.9536479502464436,-0.5565743515498678,-1.8784556568768829,0.6333806139677823,-0.17227042227742695,1.9798027427411824,-0.9677346453800176,-1.802003524585423,4.51634790343473,-0.2577266014610384,0.10133120555912044,-3.1489105011057865
TARGET-20-PASDUD,-1.1161830386579743,-1.0356113358213077,0.3857982049736173,-0.5261106622477417,0.5869351083914451,0.12797863823082745,-1.0600751873844996,0.2279973988569776,0.2564078276098822,-0.21297651125362774,0.04264552041135275,0.2290823153506308,-1.658371774262766,-0.8104148867821376,-1.3188007403477702,-1.0456900148667838,-1.0461257962880075,-0.5749496565641211,-0.5440113549709924,-0.6291276414439377,3.546578069076533,-1.180282072257868,0.5129101166260654,-0.1355416065632606
TARGET-20-PASDVA,-0.4963335432917982,0.3545132665994585,-1.5322139723785813,-0.25410832551449397,0.2852074932419789,1.2855338116170845,-0.12190921155911237,-1.0201762092635451,1.4087762954859333,-0.12981806332606327,-1.0322290803687328,0.29970445212559244,-0.8328433649639773,0.3028725038165895,-1.5171224264644356,-0.16928051778597994,1.2694157947519231,-1.3058169923602585,-0.9810338799114224,-0.5648241163913634,-0.5583435751537431,-0.11225101976247573,0.9095802384144672,-0.059206061205362974
TARGET-20-PASELF,0.032244973748615374,-0.8359284889965345,-0.4902967897876482,-1.0277298364513323,-0.4492103615047966,-0.2591297948730535,0.5161494693495258,-0.25172816730521785,-0.07303640382579478,-0.4245809796972817,0.17444322846962002,0.07302066237296963,-0.3002946878969889,-0.9220562028657274,-0.21035318579886286,-0.6883276142669527,0.4263408952415512,-0.6293409115875706,-0.7711162257017772,-0.4868433336291951,-0.496035331690163,-0.08226790166733046,0.4960747877638055,-0.2412131395823796
TARGET-20-PASHYZ,-0.5347756172583736,1.7192232198696848,0.0015916572911681775,-0.37318592506973103,-1.140401990535126,-0.3443751253604693,0.7562198090186631,-1.2579958910261608,1.6957465070193658,0.3304743598087285,-0.0929471758532024,1.0161358052023008,2.1039205817970714,-0.012013857615171555,-0.6345855075793547,-1.5524134350669088,-0.6262537080263025,0.9730998149762076,-0.935846518417011,-0.4546405365592129,-0.24046320621493664,-0.21160274557599967,-0.7019701233653138,-0.8146593913474268
TARGET-20-PASJEJ,-0.5095914272350895,-0.037506407772296135,0.9350111685206074,-1.0350812509576353,-0.08371336386275313,-1.0539178850898,0.729455546889475,0.4551983303459004,0.6566508914742885,0.7105292945491453,-0.9454801146650698,0.5800183092099364,-0.12697502407487074,1.250540725131257,1.1136997658281151,0.17774355320300034,0.3532946945619529,-0.3856107075207581,-0.8928284172602154,0.525528909599314,-0.2150664785185752,-0.9138031925324748,-0.9599075026307784,0.3896913626634929
TARGET-20-PASKIH,-1.6988351958863142,-1.1666024585221593,-0.7243572001053876,1.9311379251016039,0.319018105436037,-0.4570487545265312,1.6123552031073172,-0.1810261085208763,1.147015959034315,0.1849851754076636,-1.3884668556386932,0.8363737169708291,-0.017632194721303084,-0.5812539404375466,-0.3350527620190532,-1.8853463870078468,1.0652941592836571,-1.4622221577155754,-1.1160453060012687,-0.4127411761876564,-0.06994805185548222,0.01849417987540984,0.3291882963242661,-0.5885192118145721
TARGET-20-PASLDL,0.07494230740878101,0.23661610106744466,1.2339585219021274,0.17154623212395553,1.1035099048246355,-0.2747163557457895,0.7611122010207725,0.11105673128591866,0.6442967327954493,-1.1928187365748262,-0.4701690035579168,-0.6035659465212037,0.8121922996506911,-2.6632035315559643,0.6598205414495463,1.52918355839821,-1.2391928770150638,3.0705171260735806,0.15889574088966646,-0.465026066200644,-0.6746549710332863,-0.21157662787731152,0.032720125384449815,1.591588843058374
TARGET-20-PASLTF,1.0262389013572528,-0.7249391591362692,0.8289387651635406,-0.4598330658393455,0.22528995264492535,-1.2713580001220377,-0.4915393892026746,1.0638812257812855,-0.9113505430648032,0.3519370624656588,-1.3433734663640169,-1.0057730219326884,0.09882654388479216,-1.1277738724313786,-0.5181486902252243,-0.3077705537907918,0.09734586089137533,-0.03950290716724092,1.3371712098126785,-0.4267501584312552,0.0005449190173553932,-0.3557985600387937,-0.32817765913355795,0.3446802477924433
TARGET-20-PASMYS,-1.5641721476238846,-1.0144754207062547,-1.9535712163105956,-1.19972230500507,0.08919153900303807,1.5961643547244642,0.7669897126794174,-0.5951708106509795,1.5092726247387886,1.175088858567207,1.1402007565889931,-0.8242048352137595,0.30060984471703234,0.624640225098886,-0.1909186817992888,0.6820942420170283,0.8292148110180675,-1.9626540315717311,-0.8770095034135761,-0.2975562110736401,0.516583957928244,-0.8133806410726946,-1.273101539956505,-0.13722016219528546
TARGET-20-PASPKE,1.928411851087896,-0.2915240217464977,-0.5530671353202998,-0.9019134402653152,0.1717921485404138,-0.3636179492950738,-1.3131291827515437,-0.2576692908760689,-0.4028502041108388,0.15000985995370655,0.5401015038751779,0.9240616414946491,1.456090857398883,-1.1169269831754491,0.6958579298372903,1.0756771135719627,-0.10315792029794768,-0.4266668108668396,0.05412046658264283,0.4605619354787349,-0.3198630863272541,-1.5269161692602609,0.5102392322031823,0.2795264653371097
TARGET-20-PASPSV,0.08692650817848033,-1.3700485292576616,1.0246358452294986,0.8350496799351159,-0.32937528031068186,-1.5682237881729748,-0.16352774985760316,-0.0496896415281381,-3.4305430025495496,-0.38188417121645385,0.7189570656913798,0.3056019165744406,0.6473984571707638,1.536735314982823,-0.5857671476122749,0.7871965578031971,-0.04518611244727674,-0.4091694754841091,-0.968585662897084,0.04016488181160666,-0.27637169166239617,-0.2626106111159077,-0.2788976522818732,-0.2359967051567048
TARGET-20-PASPTW,1.1052651528096218,0.3138137422498629,0.25430458335200984,-0.7212294556025627,0.6930747517348057,0.19625840205400646,-0.4370146765275775,-0.21695512052287946,-0.30438650352950203,-0.7684668155223523,-0.007671558511979129,-0.2942070770262793,0.9875024275993938,-0.33193877405613764,0.8110104607010038,-0.5186046855267895,-0.955449734280864,1.5940733780856655,-0.11671712831388766,1.0858371647994864,-0.0692258700252528,-0.7428889723106809,-1.2144515451294675,1.304194294923041
TARGET-20-PASREH,1.56871214392775,-0.9447269008265816,0.5052977739188068,0.8953925406743625,0.6986385233616699,-0.2688207897013938,-0.1711209193450411,0.4758040824592831,-0.5181556851133265,-1.3067107587211917,0.013580375443212365,1.0787226466657092,0.17676980164153014,0.5457261899315642,0.33034689999818073,1.3254191977309908,-0.15581779924699898,-0.13288937845935755,0.5494794079870584,1.148788274444208,0.2462472261461281,-0.6010437507299095,1.006476422477354,0.2499580622806847
TARGET-20-PASTPU,1.0177573293149311,0.5879362510896026,1.3164837777253433,-0.6254696239345069,0.7264573814960135,-1.4778546288272318,0.2742638530099222,0.589209647091125,0.07698215124223,-0.8234824533388178,-0.16290889960906532,-0.3060757242295899,-0.5210039851328114,0.12738616430617253,0.593115010603878,0.462810281161156,-0.4592007223525989,0.30498851116477904,1.3551927572329034,0.6812608196770386,0.12275413317709374,0.30759098666560386,1.1473765220319732,0.4019835546764676
TARGET-20-PASWPT,0.7033312695069859,0.9572219289595552,-0.6861041093083563,0.5252181893881741,-0.6764690333407696,1.1383850376635172,0.05699515932346835,-0.5210142976636775,-0.44022945344681097,-0.5815000057499646,-0.15255081415191102,-1.0241657391825365,1.5939636725667896,0.7255746117879162,-0.09725860798606016,1.0638134566414803,-0.5548728688401865,-0.4744511043774098,-0.8227279351191417,-0.04386349437812749,-0.6285155763242585,-0.8070601579899208,-0.1724563402814741,-1.0263381685120707
TARGET-20-PASXYG,-0.696562327649335,0.27275336081293605,0.14818808421304214,1.178804885339268,-0.3820171195495232,1.1493285239905602,-2.128586883157498,-1.9704199441987216,0.9009359009058392,-0.9352663046916584,-0.9327557424439992,2.653382513661134,1.5917244004243845,-0.006345483229814884,-1.5032737950316195,-1.0509439200788535,-0.4744761070859119,-0.5076677549192172,-0.5117728090303703,-0.6564821568631283,0.944235965061754,0.24859110532681705,-1.7499419794218851,-2.2739698338964094
TARGET-20-PASYJI,0.1103449101656466,0.002368300377687876,-1.0834511999965883,0.1389243302522302,-1.2486815460426623,0.4073854538756157,0.35617267838461064,-0.9894221578379624,1.4330622484443325,0.09090487879077408,1.0179574894265522,-0.8155429343045102,-0.08081284353922433,1.0981710893899241,-1.0108350292781014,-0.6305588684789336,0.7485596311010084,-0.5591899318545047,-0.7313186418154501,-0.6949366855354432,0.3639628644733376,2.3789073166059884,-1.5326808563671857,-1.2287461538013789
TARGET-20-PATAST,-1.92931395561664,2.6407491188859864,1.2833457976285512,0.932149613205882,-0.5052760602063265,-0.6590794286959493,-0.10049116059964966,-2.1482235247309034,0.8917494752215734,1.4272057657538275,-1.406727445948937,1.3888924175223458,-0.14269969067486624,0.9494870633312495,-1.4021091555816112,-0.5881160305215131,-2.348495910448878,0.6914654525052378,-0.9230812556610176,-1.689702011190031,1.4110863970915375,-0.3874009754526653,-1.5047679248985488,-3.0274347212128423
